Row ID,Order ID,Order Date,Region,Category,Sub-Category,Product ID,Product Name,Sales,Quantity,Discount,Profit
207,IN-2022-100207,22-10-2022,East,Office Supplies,Art,Off-Ar-10002,Faber-Castell Crayons,924.59,10,0.0,148.25
208,IN-2021-100208,21-10-2021,East,Technology,Accessories,Tec-Ac-10001,SanDisk 64GB Pendrive,3852.92,5,0.0,409.32
209,IN-2020-100209,04-05-2020,Central,Furniture,Tables,Fur-Ta-10004,DeckUp Engineered Wood Table,13552.14,2,0.0,1996.36
210,IN-2021-100210,28-11-2021,East,Technology,Copiers,Tec-Co-10002,HP Laserjet Printer,12077.39,1,0.0,1448.17
211,IN-2019-100211,04-11-2019,Central,Office Supplies,Fasteners,Off-Fa-10004,Solo Rubber Bands,183.76,5,0.0,43.87
212,IN-2020-100212,31-05-2020,East,Office Supplies,Binders,Off-Bi-10001,Solo Ring Binder,490.02,3,0.0,122.23
213,IN-2022-100213,14-03-2022,West,Technology,Machines,Tec-Ma-10001,Lamination Machine,9232.61,1,0.0,1860.16
214,IN-2022-100214,16-03-2022,East,Office Supplies,Envelopes,Off-En-10004,Deluxe Courier Envelope,147.41,2,0.0,51.58
215,IN-2020-100215,28-07-2020,South,Furniture,Chairs,Fur-Ch-10001,Godrej Ergonomic Chair,19016.59,4,0.0,2355.11
216,IN-2022-100216,09-09-2022,West,Furniture,Tables,Fur-Ta-10002,Nilkamal Study Table,23703.23,4,0.2,303.14
217,IN-2022-100217,26-07-2022,East,Furniture,Bookcases,Fur-Bo-10001,Godrej Steel Almirah,9080.08,1,0.0,748.73
218,IN-2022-100218,04-01-2022,West,Technology,Copiers,Tec-Co-10001,Canon Pixma Printer,12116.4,1,0.0,2203.4
219,IN-2019-100219,18-10-2019,Central,Office Supplies,Storage,Off-St-10004,Solo Desktop Organizer,1638.24,2,0.0,370.17
220,IN-2023-100220,23-12-2023,Central,Office Supplies,Labels,Off-La-10004,Kangaroo Sticker Labels,48.41,1,0.0,11.12
221,IN-2022-100221,09-08-2022,East,Technology,Copiers,Tec-Co-10004,Brother Monochrome Printer,22666.5,2,0.1,2779.58
222,IN-2019-100222,21-01-2019,East,Technology,Copiers,Tec-Co-10004,Brother Monochrome Printer,25910.55,2,0.0,6194.05
223,IN-2023-100223,12-12-2023,Central,Furniture,Chairs,Fur-Ch-10002,Featherlite Mesh Chair,4199.7,1,0.0,429.66
224,IN-2020-100224,08-05-2020,East,Furniture,Bookcases,Fur-Bo-10004,Bluewud Book Case,17320.71,2,0.0,2106.46
225,IN-2020-100225,11-08-2020,Central,Office Supplies,Appliances,Off-Ap-10002,Usha Dry Iron,2279.69,1,0.0,581.4
226,IN-2023-100226,26-05-2023,East,Furniture,Tables,Fur-Ta-10001,Godrej Executive Table,8194.39,1,0.0,1070.18
227,IN-2022-100227,09-11-2022,Central,Furniture,Tables,Fur-Ta-10003,Supreme Computer Table,34435.88,5,0.1,2853.53
228,IN-2021-100228,15-11-2021,South,Technology,Accessories,Tec-Ac-10004,Mi Power Bank 10000mAh,1367.0,2,0.2,38.29
229,IN-2022-100229,23-03-2022,East,Furniture,Furnishings,Fur-Fu-10002,D'Decor Curtains,3852.85,3,0.0,504.54
230,IN-2021-100230,03-07-2021,Central,Office Supplies,Paper,Off-Pa-10003,BILT Copy Power Paper,420.12,2,0.1,112.17
231,IN-2020-100231,22-09-2020,South,Furniture,Tables,Fur-Ta-10004,DeckUp Engineered Wood Table,7095.37,1,0.0,807.43
232,IN-2021-100232,26-08-2021,West,Furniture,Chairs,Fur-Ch-10001,Godrej Ergonomic Chair,9878.01,2,0.0,1180.56
233,IN-2023-100233,27-04-2023,West,Furniture,Bookcases,Fur-Bo-10001,Godrej Steel Almirah,19768.52,2,0.0,1194.24
234,IN-2022-100234,26-05-2022,West,Office Supplies,Fasteners,Off-Fa-10001,Kangaroo Stapler Pins,29.35,1,0.2,1.86
235,IN-2020-100235,09-10-2020,South,Technology,Accessories,Tec-Ac-10001,SanDisk 64GB Pendrive,1423.41,2,0.1,206.23
236,IN-2020-100236,03-03-2020,East,Furniture,Furnishings,Fur-Fu-10002,D'Decor Curtains,2486.46,2,0.0,237.92
237,IN-2019-100237,08-12-2019,West,Office Supplies,Fasteners,Off-Fa-10004,Solo Rubber Bands,72.83,2,0.1,13.65
238,IN-2022-100238,11-07-2022,West,Office Supplies,Art,Off-Ar-10001,Cello Colour Bombs,103.8,1,0.0,26.69
239,IN-2020-100239,21-03-2020,West,Furniture,Bookcases,Fur-Bo-10004,Bluewud Book Case,4320.77,1,0.5,-1739.16
240,IN-2023-100240,15-04-2023,South,Technology,Machines,Tec-Ma-10003,Spiral Binding Machine,7469.78,1,0.2,418.26
241,IN-2023-100241,15-07-2023,West,Furniture,Furnishings,Fur-Fu-10002,D'Decor Curtains,1015.28,1,0.2,-14.37
242,IN-2020-100242,04-04-2020,West,Office Supplies,Art,Off-Ar-10001,Cello Colour Bombs,96.83,1,0.0,21.23
243,IN-2021-100243,30-01-2021,South,Furniture,Bookcases,Fur-Bo-10003,Supreme Storage Rack,8904.96,1,0.0,904.46
244,IN-2022-100244,13-12-2022,West,Technology,Copiers,Tec-Co-10002,HP Laserjet Printer,23477.01,2,0.0,3746.39
245,IN-2020-100245,08-11-2020,West,Furniture,Bookcases,Fur-Bo-10002,Nilkamal Book Shelf,34785.01,4,0.1,2554.87
246,IN-2021-100246,05-08-2021,West,Furniture,Bookcases,Fur-Bo-10001,Godrej Steel Almirah,8376.82,1,0.0,1220.77
247,IN-2023-100247,27-11-2023,West,Furniture,Tables,Fur-Ta-10001,Godrej Executive Table,14441.18,2,0.0,923.08
248,IN-2019-100248,02-12-2019,West,Office Supplies,Art,Off-Ar-10003,Camel Acrylic Paint,532.52,5,0.0,92.85
249,IN-2021-100249,05-07-2021,West,Furniture,Bookcases,Fur-Bo-10004,Bluewud Book Case,9498.1,1,0.0,1039.37
250,IN-2020-100250,26-06-2020,West,Office Supplies,Labels,Off-La-10004,Kangaroo Sticker Labels,51.2,1,0.0,9.24
251,IN-2021-100251,07-10-2021,South,Technology,Accessories,Tec-Ac-10002,Logitech Wireless Mouse,717.78,1,0.1,98.6
252,IN-2023-100252,26-01-2023,South,Technology,Copiers,Tec-Co-10001,Canon Pixma Printer,11091.32,1,0.0,1277.24
253,IN-2022-100253,08-01-2022,Central,Furniture,Furnishings,Fur-Fu-10004,Raymond Cushions,12753.53,10,0.0,1028.26
254,IN-2021-100254,30-03-2021,Central,Office Supplies,Fasteners,Off-Fa-10002,Oddy Paper Clips,43.09,1,0.0,8.14
255,IN-2020-100255,02-06-2020,East,Office Supplies,Fasteners,Off-Fa-10001,Kangaroo Stapler Pins,43.71,1,0.0,7.73
256,IN-2020-100256,09-02-2020,West,Office Supplies,Envelopes,Off-En-10002,Kangaroo Paper Envelope,150.07,2,0.0,32.22
257,IN-2019-100257,30-08-2019,South,Furniture,Chairs,Fur-Ch-10002,Featherlite Mesh Chair,4088.37,1,0.0,313.11
258,IN-2020-100258,30-01-2020,East,Furniture,Furnishings,Fur-Fu-10004,Raymond Cushions,1197.18,1,0.0,98.73
259,IN-2023-100259,23-11-2023,West,Technology,Phones,Tec-Ph-10001,OnePlus Nord,13390.51,1,0.1,2386.95
260,IN-2019-100260,15-04-2019,Central,Furniture,Furnishings,Fur-Fu-10001,Bombay Dyeing Bed Sheet,6370.66,5,0.0,496.51
261,IN-2019-100261,30-08-2019,West,Furniture,Furnishings,Fur-Fu-10003,Welspun Towel,2345.45,2,0.0,170.51
262,IN-2021-100262,13-08-2021,East,Furniture,Bookcases,Fur-Bo-10001,Godrej Steel Almirah,27066.0,3,0.0,1466.09
263,IN-2023-100263,09-03-2023,East,Technology,Phones,Tec-Ph-10001,OnePlus Nord,41448.31,3,0.0,7306.79
264,IN-2019-100264,20-08-2019,West,Technology,Accessories,Tec-Ac-10004,Mi Power Bank 10000mAh,843.94,1,0.0,107.84
265,IN-2023-100265,23-02-2023,West,Furniture,Chairs,Fur-Ch-10002,Featherlite Mesh Chair,12335.52,3,0.0,718.69
266,IN-2020-100266,03-01-2020,Central,Furniture,Bookcases,Fur-Bo-10004,Bluewud Book Case,27673.18,3,0.0,1952.86
267,IN-2023-100267,04-05-2023,Central,Office Supplies,Art,Off-Ar-10002,Faber-Castell Crayons,109.2,1,0.0,35.94
268,IN-2023-100268,07-12-2023,South,Technology,Machines,Tec-Ma-10002,Paper Shredding Machine,15552.21,2,0.1,2584.93
269,IN-2021-100269,10-06-2021,West,Technology,Accessories,Tec-Ac-10003,Zebronics Keyboard,815.77,1,0.0,127.59
270,IN-2021-100270,25-04-2021,Central,Office Supplies,Appliances,Off-Ap-10002,Usha Dry Iron,10429.52,5,0.0,1976.33
271,IN-2020-100271,16-11-2020,South,Furniture,Bookcases,Fur-Bo-10002,Nilkamal Book Shelf,26056.26,3,0.1,2249.62
272,IN-2023-100272,03-04-2023,South,Furniture,Tables,Fur-Ta-10001,Godrej Executive Table,39361.44,5,0.0,2678.92
273,IN-2023-100273,26-10-2023,East,Office Supplies,Labels,Off-La-10003,Deluxe Barcode Labels,45.36,1,0.1,5.26
274,IN-2019-100274,01-08-2019,East,Technology,Accessories,Tec-Ac-10003,Zebronics Keyboard,1488.22,2,0.0,241.11
275,IN-2020-100275,25-02-2020,South,Furniture,Furnishings,Fur-Fu-10003,Welspun Towel,1215.61,1,0.0,166.94
276,IN-2022-100276,22-10-2022,South,Furniture,Bookcases,Fur-Bo-10004,Bluewud Book Case,16233.59,2,0.0,1990.99
277,IN-2020-100277,24-03-2020,Central,Technology,Machines,Tec-Ma-10004,Barcode Scanner,23990.58,3,0.0,5037.08
278,IN-2019-100278,19-08-2019,East,Technology,Accessories,Tec-Ac-10001,SanDisk 64GB Pendrive,806.19,1,0.0,183.17
279,IN-2019-100279,10-11-2019,West,Furniture,Tables,Fur-Ta-10002,Nilkamal Study Table,23664.04,3,0.0,2972.83
280,IN-2023-100280,25-10-2023,East,Office Supplies,Supplies,Off-Su-10003,Oddy Cutter,1168.39,10,0.0,343.99
281,IN-2020-100281,19-06-2020,West,Technology,Accessories,Tec-Ac-10001,SanDisk 64GB Pendrive,1440.6,2,0.0,150.34
282,IN-2021-100282,30-07-2021,Central,Furniture,Chairs,Fur-Ch-10004,Supreme Plastic Chair,9673.67,2,0.0,1183.48
283,IN-2023-100283,31-10-2023,Central,Office Supplies,Fasteners,Off-Fa-10004,Solo Rubber Bands,81.66,2,0.0,25.4
284,IN-2019-100284,08-06-2019,Central,Technology,Phones,Tec-Ph-10003,Samsung Galaxy M34,13675.65,1,0.0,2977.66
285,IN-2021-100285,24-09-2021,South,Technology,Machines,Tec-Ma-10004,Barcode Scanner,16569.77,2,0.0,3485.05
286,IN-2020-100286,25-04-2020,West,Technology,Machines,Tec-Ma-10001,Lamination Machine,8900.63,2,0.5,-2314.46
287,IN-2019-100287,10-06-2019,South,Office Supplies,Art,Off-Ar-10004,Pidilite Fevicol,277.1,3,0.0,88.11
288,IN-2019-100288,16-03-2019,East,Furniture,Tables,Fur-Ta-10004,DeckUp Engineered Wood Table,5318.83,1,0.3,-785.89
289,IN-2023-100289,01-07-2023,South,Office Supplies,Labels,Off-La-10001,Oddy Self Adhesive Labels,97.73,2,0.1,10.33
290,IN-2020-100290,30-06-2020,West,Office Supplies,Storage,Off-St-10001,Godrej Plastic Drawer,2024.4,3,0.1,376.7
291,IN-2019-100291,18-09-2019,Central,Office Supplies,Art,Off-Ar-10002,Faber-Castell Crayons,299.79,3,0.0,88.71
292,IN-2021-100292,19-03-2021,West,Office Supplies,Appliances,Off-Ap-10003,Havells Induction Cooktop,8750.83,4,0.0,1807.48
293,IN-2020-100293,09-09-2020,West,Office Supplies,Fasteners,Off-Fa-10003,Deluxe Binder Clips,29.61,1,0.3,0.3
294,IN-2023-100294,30-06-2023,South,Furniture,Tables,Fur-Ta-10004,DeckUp Engineered Wood Table,8029.63,1,0.0,899.08
295,IN-2021-100295,24-05-2021,South,Furniture,Furnishings,Fur-Fu-10002,D'Decor Curtains,1861.38,2,0.2,-135.54
296,IN-2023-100296,19-11-2023,East,Technology,Machines,Tec-Ma-10003,Spiral Binding Machine,8151.64,1,0.1,1125.81
297,IN-2019-100297,14-06-2019,West,Furniture,Tables,Fur-Ta-10001,Godrej Executive Table,14094.29,2,0.0,1358.59
298,IN-2021-100298,02-05-2021,Central,Furniture,Chairs,Fur-Ch-10001,Godrej Ergonomic Chair,4698.01,1,0.0,276.64
299,IN-2020-100299,20-08-2020,East,Furniture,Chairs,Fur-Ch-10004,Supreme Plastic Chair,4341.71,1,0.1,5.26
300,IN-2023-100300,10-06-2023,South,Furniture,Tables,Fur-Ta-10002,Nilkamal Study Table,8020.38,1,0.0,514.07
301,IN-2019-100301,22-01-2019,Central,Furniture,Tables,Fur-Ta-10002,Nilkamal Study Table,14735.3,2,0.0,1540.48
302,IN-2019-100302,10-12-2019,East,Office Supplies,Storage,Off-St-10004,Solo Desktop Organizer,2398.68,3,0.0,778.2
303,IN-2022-100303,23-03-2022,East,Office Supplies,Art,Off-Ar-10002,Faber-Castell Crayons,92.53,1,0.0,16.87
304,IN-2021-100304,20-02-2021,East,Furniture,Chairs,Fur-Ch-10004,Supreme Plastic Chair,47448.11,10,0.0,2681.79
305,IN-2022-100305,01-07-2022,East,Furniture,Tables,Fur-Ta-10004,DeckUp Engineered Wood Table,21923.7,3,0.0,1967.39
306,IN-2022-100306,21-12-2022,East,Furniture,Bookcases,Fur-Bo-10003,Supreme Storage Rack,9041.99,1,0.0,1169.0
307,IN-2019-100307,13-06-2019,South,Furniture,Furnishings,Fur-Fu-10003,Welspun Towel,1803.2,2,0.2,-41.44
308,IN-2021-100308,07-04-2021,Central,Office Supplies,Binders,Off-Bi-10003,Deluxe Lever Arch File,233.43,2,0.2,13.72
309,IN-2020-100309,30-04-2020,South,Furniture,Bookcases,Fur-Bo-10004,Bluewud Book Case,8476.87,1,0.1,218.37
310,IN-2021-100310,16-09-2021,West,Office Supplies,Labels,Off-La-10003,Deluxe Barcode Labels,212.14,4,0.0,72.85
311,IN-2020-100311,28-07-2020,South,Technology,Phones,Tec-Ph-10001,OnePlus Nord,21703.55,3,0.5,-5491.71
312,IN-2023-100312,14-05-2023,East,Technology,Phones,Tec-Ph-10001,OnePlus Nord,12229.28,1,0.1,928.29
313,IN-2021-100313,18-10-2021,South,Technology,Phones,Tec-Ph-10004,Realme Narzo,63828.76,4,0.0,13182.96
314,IN-2022-100314,01-11-2022,East,Office Supplies,Appliances,Off-Ap-10001,Bajaj Electric Kettle,1872.38,1,0.2,243.57
315,IN-2022-100315,24-07-2022,Central,Office Supplies,Paper,Off-Pa-10001,Century Star A4 Paper,486.48,2,0.1,64.55
316,IN-2022-100316,03-01-2022,South,Technology,Machines,Tec-Ma-10004,Barcode Scanner,9080.46,1,0.0,2241.65
317,IN-2021-100317,19-07-2021,South,Furniture,Furnishings,Fur-Fu-10002,D'Decor Curtains,1244.72,1,0.0,84.0
318,IN-2019-100318,20-07-2019,Central,Furniture,Furnishings,Fur-Fu-10003,Welspun Towel,1234.29,1,0.0,124.99
319,IN-2019-100319,23-05-2019,East,Furniture,Bookcases,Fur-Bo-10001,Godrej Steel Almirah,6492.99,1,0.3,-501.03
320,IN-2020-100320,04-07-2020,South,Technology,Machines,Tec-Ma-10001,Lamination Machine,28020.18,4,0.2,-699.71
321,IN-2023-100321,06-01-2023,East,Office Supplies,Supplies,Off-Su-10002,Kangaroo Paper Punch,257.5,2,0.0,58.22
322,IN-2023-100322,15-04-2023,East,Office Supplies,Art,Off-Ar-10001,Cello Colour Bombs,83.84,1,0.2,6.79
323,IN-2019-100323,24-03-2019,West,Technology,Copiers,Tec-Co-10002,HP Laserjet Printer,12814.71,2,0.5,-3931.53
324,IN-2022-100324,01-01-2022,East,Technology,Phones,Tec-Ph-10004,Realme Narzo,29699.05,2,0.0,3505.59
325,IN-2020-100325,06-11-2020,Central,Furniture,Tables,Fur-Ta-10001,Godrej Executive Table,7453.15,1,0.0,818.62
326,IN-2023-100326,29-10-2023,South,Technology,Accessories,Tec-Ac-10002,Logitech Wireless Mouse,1168.51,2,0.2,124.55
327,IN-2023-100327,19-07-2023,West,Office Supplies,Appliances,Off-Ap-10004,Philips Hair Dryer,2014.75,1,0.0,622.39
328,IN-2023-100328,21-08-2023,Central,Technology,Copiers,Tec-Co-10004,Brother Monochrome Printer,36528.12,3,0.0,5035.26
329,IN-2023-100329,04-09-2023,South,Furniture,Chairs,Fur-Ch-10001,Godrej Ergonomic Chair,16748.21,4,0.1,1379.09
330,IN-2021-100330,24-12-2021,Central,Furniture,Bookcases,Fur-Bo-10003,Supreme Storage Rack,9739.22,1,0.0,620.9
331,IN-2020-100331,20-10-2020,West,Furniture,Tables,Fur-Ta-10004,DeckUp Engineered Wood Table,33380.41,5,0.1,1949.58
332,IN-2023-100332,18-01-2023,Central,Office Supplies,Storage,Off-St-10002,Nilkamal Plastic Cabinet,763.45,1,0.0,264.74
333,IN-2023-100333,27-05-2023,East,Office Supplies,Labels,Off-La-10002,Solo Label Sheets,48.62,1,0.0,7.74
334,IN-2023-100334,30-07-2023,East,Office Supplies,Paper,Off-Pa-10001,Century Star A4 Paper,249.1,1,0.0,67.79
335,IN-2021-100335,18-01-2021,Central,Furniture,Chairs,Fur-Ch-10001,Godrej Ergonomic Chair,4056.9,1,0.0,217.74
336,IN-2021-100336,10-06-2021,South,Office Supplies,Fasteners,Off-Fa-10001,Kangaroo Stapler Pins,75.5,2,0.0,12.0
337,IN-2019-100337,21-08-2019,South,Furniture,Chairs,Fur-Ch-10001,Godrej Ergonomic Chair,10868.25,3,0.2,-190.43
338,IN-2023-100338,24-04-2023,South,Technology,Accessories,Tec-Ac-10003,Zebronics Keyboard,1737.42,2,0.0,275.35
339,IN-2019-100339,19-01-2019,Central,Furniture,Chairs,Fur-Ch-10001,Godrej Ergonomic Chair,7791.18,2,0.1,700.82
340,IN-2022-100340,27-06-2022,South,Furniture,Bookcases,Fur-Bo-10002,Nilkamal Book Shelf,8563.69,1,0.0,945.26
341,IN-2021-100341,29-04-2021,West,Office Supplies,Art,Off-Ar-10002,Faber-Castell Crayons,309.76,3,0.0,83.41
342,IN-2021-100342,24-07-2021,Central,Furniture,Chairs,Fur-Ch-10004,Supreme Plastic Chair,3058.51,1,0.3,-297.99
343,IN-2019-100343,15-04-2019,West,Office Supplies,Storage,Off-St-10003,Supreme Storage Box,1600.69,2,0.0,277.16
344,IN-2023-100344,24-04-2023,Central,Technology,Machines,Tec-Ma-10002,Paper Shredding Machine,9184.17,1,0.0,1654.02
345,IN-2019-100345,23-10-2019,West,Furniture,Chairs,Fur-Ch-10002,Featherlite Mesh Chair,8907.94,2,0.0,801.15
346,IN-2022-100346,12-10-2022,South,Office Supplies,Paper,Off-Pa-10003,BILT Copy Power Paper,261.46,1,0.0,83.44
347,IN-2023-100347,01-01-2023,East,Office Supplies,Art,Off-Ar-10003,Camel Acrylic Paint,80.68,1,0.2,11.54
348,IN-2022-100348,19-10-2022,West,Technology,Copiers,Tec-Co-10004,Brother Monochrome Printer,25244.88,2,0.0,5893.36
349,IN-2020-100349,02-11-2020,West,Technology,Phones,Tec-Ph-10002,Redmi Note 12,46695.65,3,0.0,5838.31
350,IN-2021-100350,21-07-2021,East,Furniture,Furnishings,Fur-Fu-10001,Bombay Dyeing Bed Sheet,1117.07,1,0.0,128.0
351,IN-2022-100351,13-12-2022,East,Technology,Copiers,Tec-Co-10003,Epson EcoTank Printer,23093.84,2,0.0,4407.85
352,IN-2021-100352,18-07-2021,Central,Office Supplies,Paper,Off-Pa-10003,BILT Copy Power Paper,464.06,2,0.0,72.16
353,IN-2020-100353,18-03-2020,East,Technology,Phones,Tec-Ph-10004,Realme Narzo,11301.27,1,0.2,419.53
354,IN-2023-100354,06-05-2023,West,Office Supplies,Envelopes,Off-En-10002,Kangaroo Paper Envelope,85.37,1,0.0,19.2
355,IN-2021-100355,24-11-2021,East,Office Supplies,Art,Off-Ar-10002,Faber-Castell Crayons,329.04,3,0.0,112.61
356,IN-2023-100356,04-03-2023,South,Furniture,Furnishings,Fur-Fu-10004,Raymond Cushions,3945.68,3,0.0,407.3
357,IN-2019-100357,31-12-2019,West,Furniture,Bookcases,Fur-Bo-10003,Supreme Storage Rack,17288.4,2,0.0,1200.89
358,IN-2023-100358,01-03-2023,South,Office Supplies,Envelopes,Off-En-10004,Deluxe Courier Envelope,242.15,3,0.0,64.56
359,IN-2023-100359,19-07-2023,East,Furniture,Bookcases,Fur-Bo-10002,Nilkamal Book Shelf,8823.2,2,0.5,-3193.72
360,IN-2019-100360,14-04-2019,West,Furniture,Furnishings,Fur-Fu-10002,D'Decor Curtains,2510.79,2,0.0,339.6
361,IN-2020-100361,04-09-2020,Central,Office Supplies,Storage,Off-St-10003,Supreme Storage Box,3894.81,5,0.1,783.33
362,IN-2022-100362,09-03-2022,West,Furniture,Tables,Fur-Ta-10003,Supreme Computer Table,13673.22,2,0.0,1321.9
363,IN-2021-100363,14-10-2021,Central,Office Supplies,Paper,Off-Pa-10003,BILT Copy Power Paper,548.1,2,0.0,176.88
364,IN-2021-100364,19-10-2021,East,Office Supplies,Art,Off-Ar-10002,Faber-Castell Crayons,202.51,2,0.0,54.91
365,IN-2020-100365,04-12-2020,South,Technology,Accessories,Tec-Ac-10001,SanDisk 64GB Pendrive,3507.67,4,0.0,786.17
366,IN-2023-100366,10-11-2023,Central,Technology,Phones,Tec-Ph-10003,Samsung Galaxy M34,11062.23,1,0.2,452.14
367,IN-2021-100367,30-05-2021,South,Technology,Copiers,Tec-Co-10002,HP Laserjet Printer,7611.73,1,0.3,-617.87
368,IN-2020-100368,20-12-2020,West,Office Supplies,Labels,Off-La-10003,Deluxe Barcode Labels,201.09,4,0.0,56.08
369,IN-2022-100369,12-05-2022,West,Furniture,Furnishings,Fur-Fu-10003,Welspun Towel,1309.79,1,0.0,196.18
370,IN-2019-100370,21-09-2019,West,Furniture,Furnishings,Fur-Fu-10003,Welspun Towel,1090.6,1,0.0,123.55
371,IN-2021-100371,29-06-2021,South,Furniture,Furnishings,Fur-Fu-10004,Raymond Cushions,3342.73,3,0.1,264.2
372,IN-2019-100372,13-07-2019,East,Technology,Phones,Tec-Ph-10002,Redmi Note 12,14722.63,1,0.0,1618.04
373,IN-2022-100373,10-10-2022,Central,Technology,Accessories,Tec-Ac-10004,Mi Power Bank 10000mAh,1663.28,2,0.0,191.51
374,IN-2019-100374,24-12-2019,Central,Office Supplies,Supplies,Off-Su-10001,Solo Scissors,228.72,2,0.1,23.9
375,IN-2020-100375,25-03-2020,West,Furniture,Furnishings,Fur-Fu-10003,Welspun Towel,1287.22,1,0.0,102.01
376,IN-2020-100376,23-09-2020,West,Technology,Copiers,Tec-Co-10002,HP Laserjet Printer,11943.45,1,0.0,2341.77
377,IN-2020-100377,12-03-2020,South,Furniture,Bookcases,Fur-Bo-10001,Godrej Steel Almirah,18934.6,2,0.0,2309.63
378,IN-2020-100378,27-06-2020,West,Office Supplies,Art,Off-Ar-10004,Pidilite Fevicol,205.48,2,0.0,49.86
379,IN-2021-100379,08-10-2021,South,Technology,Accessories,Tec-Ac-10002,Logitech Wireless Mouse,1337.15,2,0.1,113.87
380,IN-2023-100380,13-07-2023,East,Office Supplies,Binders,Off-Bi-10002,Kangaroo File Binder,469.95,3,0.0,108.32
381,IN-2023-100381,04-01-2023,East,Furniture,Tables,Fur-Ta-10001,Godrej Executive Table,6447.83,1,0.1,4.6
382,IN-2021-100382,28-03-2021,Central,Furniture,Tables,Fur-Ta-10001,Godrej Executive Table,24059.26,5,0.3,-1963.58
383,IN-2023-100383,01-07-2023,East,Furniture,Bookcases,Fur-Bo-10002,Nilkamal Book Shelf,7616.06,1,0.2,-240.81
384,IN-2019-100384,26-06-2019,West,Technology,Phones,Tec-Ph-10001,OnePlus Nord,29962.88,2,0.0,5839.97
385,IN-2020-100385,23-09-2020,East,Office Supplies,Fasteners,Off-Fa-10001,Kangaroo Stapler Pins,86.8,3,0.3,7.63
386,IN-2023-100386,14-12-2023,Central,Technology,Phones,Tec-Ph-10002,Redmi Note 12,14926.22,1,0.0,3730.36
387,IN-2021-100387,01-07-2021,South,Office Supplies,Fasteners,Off-Fa-10004,Solo Rubber Bands,159.23,4,0.0,44.09
388,IN-2019-100388,15-08-2019,Central,Furniture,Furnishings,Fur-Fu-10003,Welspun Towel,3185.89,3,0.1,253.21
389,IN-2023-100389,01-04-2023,South,Furniture,Tables,Fur-Ta-10003,Supreme Computer Table,20848.24,3,0.1,1456.18
390,IN-2023-100390,08-11-2023,West,Furniture,Furnishings,Fur-Fu-10004,Raymond Cushions,2514.53,2,0.0,287.87
391,IN-2022-100391,18-03-2022,Central,Office Supplies,Labels,Off-La-10001,Oddy Self Adhesive Labels,191.5,4,0.0,30.95
392,IN-2019-100392,28-04-2019,West,Office Supplies,Envelopes,Off-En-10004,Deluxe Courier Envelope,83.01,1,0.0,27.58
393,IN-2023-100393,29-11-2023,West,Furniture,Furnishings,Fur-Fu-10002,D'Decor Curtains,2396.58,2,0.0,247.07
394,IN-2022-100394,20-04-2022,Central,Furniture,Bookcases,Fur-Bo-10001,Godrej Steel Almirah,45171.29,5,0.0,3667.29
395,IN-2022-100395,25-03-2022,Central,Technology,Phones,Tec-Ph-10004,Realme Narzo,16071.39,1,0.0,1791.28
396,IN-2019-100396,24-06-2019,West,Furniture,Tables,Fur-Ta-10001,Godrej Executive Table,6776.33,1,0.0,862.72
397,IN-2020-100397,02-06-2020,Central,Furniture,Tables,Fur-Ta-10004,DeckUp Engineered Wood Table,7199.7,1,0.0,1061.38
398,IN-2020-100398,14-09-2020,East,Furniture,Furnishings,Fur-Fu-10003,Welspun Towel,3676.43,3,0.0,259.96
399,IN-2021-100399,18-12-2021,Central,Technology,Phones,Tec-Ph-10001,OnePlus Nord,76549.38,5,0.0,8340.63
400,IN-2022-100400,26-05-2022,Central,Office Supplies,Supplies,Off-Su-10001,Solo Scissors,120.74,1,0.0,33.68
401,IN-2023-100401,29-12-2023,Central,Office Supplies,Appliances,Off-Ap-10001,Bajaj Electric Kettle,2066.17,1,0.0,567.13
402,IN-2022-100402,18-11-2022,East,Furniture,Bookcases,Fur-Bo-10003,Supreme Storage Rack,72392.62,10,0.2,-4243.07
403,IN-2020-100403,05-05-2020,South,Furniture,Bookcases,Fur-Bo-10004,Bluewud Book Case,9404.97,1,0.0,527.27
404,IN-2020-100404,16-11-2020,West,Office Supplies,Paper,Off-Pa-10002,JK Copier A4 Paper,256.55,1,0.0,45.37
405,IN-2021-100405,03-08-2021,West,Technology,Accessories,Tec-Ac-10003,Zebronics Keyboard,610.3,1,0.3,-12.91
406,IN-2023-100406,17-05-2023,West,Office Supplies,Binders,Off-Bi-10002,Kangaroo File Binder,295.97,2,0.0,54.21
